0	0	0	0	0	0	0	0	0	0	0	-725840	
0	0	0	0	0	0	0	0	0	0	6463888	0	
0	0	0	0	0	0	0	0	0	-25937680	0	0	
0	0	0	0	0	0	0	0	61865616	0	0	0	
0	0	0	0	0	0	0	-97388320	0	0	0	0	
0	0	0	0	0	0	106162848	0	0	0	0	0	
0	0	0	0	0	-81710880	0	0	0	0	0	0	
0	0	0	0	44368160	0	0	0	0	0	0	0	
0	0	0	-16641936	0	0	0	0	0	0	0	0	
0	0	4103120	0	0	0	0	0	0	0	0	0	
0	-597968	0	0	0	0	0	0	0	0	0	0	
38992	0	0	0	0	0	0	0	0	0	0	0	
