0	0	0	0	0	0	0	0	0	0	132960	
0	0	0	0	0	0	0	0	0	-1091616	0	
0	0	0	0	0	0	0	0	3998464	0	0	
0	0	0	0	0	0	0	-8599296	0	0	0	
0	0	0	0	0	0	12017088	0	0	0	0	
0	0	0	0	0	-11393600	0	0	0	0	0	
0	0	0	0	7416576	0	0	0	0	0	0	
0	0	0	-3270144	0	0	0	0	0	0	0	
0	0	933856	0	0	0	0	0	0	0	0	
0	-155808	0	0	0	0	0	0	0	0	0	
11520	0	0	0	0	0	0	0	0	0	0	
